Date  AveragePrice  type  region
7/16/2017  1.2  conventional  Atlanta
7/9/2017  1.19  conventional  Atlanta
7/2/2017  1.16  conventional  Atlanta
6/25/2017  1.12  conventional  Atlanta
6/18/2017  1.2  conventional  Atlanta
6/11/2017  1.13  conventional  Atlanta
6/4/2017  1.08  conventional  Atlanta
5/28/2017  1.23  conventional  Atlanta
5/21/2017  1.2  conventional  Atlanta
5/14/2017  1.18  conventional  Atlanta
5/7/2017  1.1  conventional  Atlanta
4/30/2017  1.17  conventional  Atlanta
4/23/2017  1.21  conventional  Atlanta
4/16/2017  1.15  conventional  Atlanta
4/9/2017  1.23  conventional  Atlanta
4/2/2017  1.26  conventional  Atlanta
3/26/2017  1.32  conventional  Atlanta
3/19/2017  1.25  conventional  Atlanta
3/12/2017  1.21  conventional  Atlanta
3/5/2017  1.08  conventional  Atlanta
2/26/2017  0.85  conventional  Atlanta
2/19/2017  0.86  conventional  Atlanta
2/12/2017  0.79  conventional  Atlanta
2/5/2017  0.83  conventional  Atlanta
1/29/2017  0.95  conventional  Atlanta
1/22/2017  0.84  conventional  Atlanta
1/15/2017  0.99  conventional  Atlanta
1/8/2017  0.98  conventional  Atlanta
1/1/2017  0.93  conventional  Atlanta
12/31/2017  1.15  conventional  BaltimoreWashington
12/24/2017  1.41  conventional  BaltimoreWashington
12/17/2017  1.44  conventional  BaltimoreWashington
12/10/2017  1.13  conventional  BaltimoreWashington
12/3/2017  1.43  conventional  BaltimoreWashington
11/26/2017  1.43  conventional  BaltimoreWashington
11/19/2017  1.45  conventional  BaltimoreWashington
11/12/2017  1.49  conventional  BaltimoreWashington
11/5/2017  1.41  conventional  BaltimoreWashington
10/29/2017  1.55  conventional  BaltimoreWashington
10/22/2017  1.6  conventional  BaltimoreWashington
10/15/2017  1.66  conventional  BaltimoreWashington
10/8/2017  1.71  conventional  BaltimoreWashington
10/1/2017  1.59  conventional  BaltimoreWashington
9/24/2017  1.59  conventional  BaltimoreWashington
9/17/2017  1.58  conventional  BaltimoreWashington
9/10/2017  1.57  conventional  BaltimoreWashington
9/3/2017  1.62  conventional  BaltimoreWashington
8/27/2017  1.66  conventional  BaltimoreWashington
8/20/2017  1.57  conventional  BaltimoreWashington
8/13/2017  1.48  conventional  BaltimoreWashington
8/6/2017  1.47  conventional  BaltimoreWashington
7/30/2017  1.47  conventional  BaltimoreWashington
7/23/2017  1.48  conventional  BaltimoreWashington
7/16/2017  1.48  conventional  BaltimoreWashington
7/9/2017  1.64  conventional  BaltimoreWashington
7/2/2017  1.6  conventional  BaltimoreWashington
6/25/2017  1.65  conventional  BaltimoreWashington
6/18/2017  1.67  conventional  BaltimoreWashington
6/11/2017  1.65  conventional  BaltimoreWashington
6/4/2017  1.8  conventional  BaltimoreWashington
5/28/2017  1.75  conventional  BaltimoreWashington
5/21/2017  1.67  conventional  BaltimoreWashington
5/14/2017  1.59  conventional  BaltimoreWashington
5/7/2017  1.37  conventional  BaltimoreWashington
4/30/2017  1.69  conventional  BaltimoreWashington
4/23/2017  1.67  conventional  BaltimoreWashington
4/16/2017  1.7  conventional  BaltimoreWashington
4/9/2017  1.64  conventional  BaltimoreWashington
4/2/2017  1.5  conventional  BaltimoreWashington
3/26/2017  1.6  conventional  BaltimoreWashington
3/19/2017  1.58  conventional  BaltimoreWashington
3/12/2017  1.6  conventional  BaltimoreWashington
3/5/2017  1.33  conventional  BaltimoreWashington
2/26/2017  1.48  conventional  BaltimoreWashington
2/19/2017  1.38  conventional  BaltimoreWashington
2/12/2017  1.24  conventional  BaltimoreWashington
2/5/2017  1.09  conventional  BaltimoreWashington
1/29/2017  1.46  conventional  BaltimoreWashington
1/22/2017  1.42  conventional  BaltimoreWashington
1/15/2017  1.48  conventional  BaltimoreWashington
1/8/2017  1.14  conventional  BaltimoreWashington
1/1/2017  1.47  conventional  BaltimoreWashington
12/31/2017  1.13  conventional  Boise
12/24/2017  1.18  conventional  Boise
12/17/2017  1.29  conventional  Boise
12/10/2017  1.08  conventional  Boise
12/3/2017  1.14  conventional  Boise
11/26/2017  1.44  conventional  Boise
11/19/2017  1.42  conventional  Boise
11/12/2017  1.23  conventional  Boise
11/5/2017  1.21  conventional  Boise
10/29/2017  1.44  conventional  Boise
10/22/2017  1.43  conventional  Boise
10/15/2017  1.83  conventional  Boise
10/8/2017  1.89  conventional  Boise
10/1/2017  1.8  conventional  Boise
9/24/2017  1.78  conventional  Boise
9/17/2017  1.73  conventional  Boise
9/10/2017  1.76  conventional  Boise
9/3/2017  1.68  conventional  Boise
8/27/2017  1.3  conventional  Boise
8/20/2017  1.37  conventional  Boise
8/13/2017  1.51  conventional  Boise
8/6/2017  1.54  conventional  Boise
7/30/2017  1.54  conventional  Boise
7/23/2017  1.51  conventional  Boise
7/16/2017  1.49  conventional  Boise
7/9/2017  0.98  conventional  Boise
7/2/2017  1.17  conventional  Boise
6/25/2017  1.2  conventional  Boise
6/18/2017  1.21  conventional  Boise
6/11/2017  1.21  conventional  Boise
6/4/2017  1.19  conventional  Boise
5/28/2017  1.21  conventional  Boise
5/21/2017  1.29  conventional  Boise
5/14/2017  1.2  conventional  Boise
5/7/2017  1.09  conventional  Boise
4/30/2017  1.03  conventional  Boise
4/23/2017  1.14  conventional  Boise
4/16/2017  1.15  conventional  Boise
4/9/2017  1.21  conventional  Boise
4/2/2017  1.2  conventional  Boise
3/26/2017  1.16  conventional  Boise
3/19/2017  1.15  conventional  Boise
3/12/2017  0.98  conventional  Boise
3/5/2017  1.11  conventional  Boise
2/26/2017  0.91  conventional  Boise
2/19/2017  0.94  conventional  Boise
2/12/2017  0.98  conventional  Boise
2/5/2017  0.9  conventional  Boise
1/29/2017  0.93  conventional  Boise
1/22/2017  1.01  conventional  Boise
1/15/2017  1  conventional  Boise
1/8/2017  1.02  conventional  Boise
1/1/2017  0.92  conventional  Boise
12/31/2017  1.4  conventional  Boston
12/24/2017  1.45  conventional  Boston
12/17/2017  1.28  conventional  Boston
12/10/2017  1.14  conventional  Boston
12/3/2017  1.4  conventional  Boston
11/26/2017  1.39  conventional  Boston
11/19/2017  1.36  conventional  Boston
11/12/2017  1.23  conventional  Boston
11/5/2017  1.49  conventional  Boston
10/29/2017  1.49  conventional  Boston
10/22/2017  1.48  conventional  Boston
10/15/2017  1.59  conventional  Boston
10/8/2017  1.61  conventional  Boston
10/1/2017  1.62  conventional  Boston
9/24/2017  1.62  conventional  Boston
9/17/2017  1.58  conventional  Boston
9/10/2017  1.63  conventional  Boston
9/3/2017  1.81  conventional  Boston
8/27/2017  1.79  conventional  Boston
8/20/2017  1.77  conventional  Boston
8/13/2017  1.52  conventional  Boston
8/6/2017  1.55  conventional  Boston
7/30/2017  1.48  conventional  Boston
7/23/2017  1.37  conventional  Boston
7/16/2017  1.56  conventional  Boston
7/9/2017  1.69  conventional  Boston
7/2/2017  1.67  conventional  Boston
6/25/2017  1.68  conventional  Boston
6/18/2017  1.66  conventional  Boston
6/11/2017  1.72  conventional  Boston
6/4/2017  1.73  conventional  Boston
5/28/2017  1.73  conventional  Boston
5/21/2017  1.69  conventional  Boston
5/14/2017  1.62  conventional  Boston
5/7/2017  1.49  conventional  Boston
4/30/2017  1.61  conventional  Boston
4/23/2017  1.63  conventional  Boston
4/16/2017  1.61  conventional  Boston
4/9/2017  1.53  conventional  Boston
4/2/2017  1.56  conventional  Boston
3/26/2017  1.51  conventional  Boston
3/19/2017  1.54  conventional  Boston
3/12/2017  1.55  conventional  Boston
3/5/2017  1.3  conventional  Boston
2/26/2017  1.24  conventional  Boston
2/19/2017  1.31  conventional  Boston
2/12/2017  1.12  conventional  Boston
2/5/2017  1.19  conventional  Boston
1/29/2017  1.32  conventional  Boston
1/22/2017  1.26  conventional  Boston
1/15/2017  1.3  conventional  Boston
1/8/2017  1.09  conventional  Boston
1/1/2017  1.29  conventional  Boston
12/31/2017  1.27  conventional  BuffaloRochester
12/24/2017  1.28  conventional  BuffaloRochester
12/17/2017  1.26  conventional  BuffaloRochester
12/10/2017  1.25  conventional  BuffaloRochester
12/3/2017  1.13  conventional  BuffaloRochester
11/26/2017  1.23  conventional  BuffaloRochester
11/19/2017  1.3  conventional  BuffaloRochester
11/12/2017  1.37  conventional  BuffaloRochester
11/5/2017  1.37  conventional  BuffaloRochester
10/29/2017  1.36  conventional  BuffaloRochester
10/22/2017  1.5  conventional  BuffaloRochester
10/15/2017  1.5  conventional  BuffaloRochester
10/8/2017  1.49  conventional  BuffaloRochester
10/1/2017  1.53  conventional  BuffaloRochester
9/24/2017  1.42  conventional  BuffaloRochester
9/17/2017  1.37  conventional  BuffaloRochester
9/10/2017  1.46  conventional  BuffaloRochester
9/3/2017  1.56  conventional  BuffaloRochester
8/27/2017  1.33  conventional  BuffaloRochester
8/20/2017  1.34  conventional  BuffaloRochester
8/13/2017  1.32  conventional  BuffaloRochester
8/6/2017  1.32  conventional  BuffaloRochester
7/30/2017  1.32  conventional  BuffaloRochester
7/23/2017  1.34  conventional  BuffaloRochester
7/16/2017  1.35  conventional  BuffaloRochester
7/9/2017  1.31  conventional  BuffaloRochester
7/2/2017  1.34  conventional  BuffaloRochester
6/25/2017  1.46  conventional  BuffaloRochester
6/18/2017  1.5  conventional  BuffaloRochester
6/11/2017  1.62  conventional  BuffaloRochester
6/4/2017  1.6  conventional  BuffaloRochester
5/28/2017  1.64  conventional  BuffaloRochester
5/21/2017  1.71  conventional  BuffaloRochester
5/14/2017  1.55  conventional  BuffaloRochester
5/7/2017  1.71  conventional  BuffaloRochester
4/30/2017  1.54  conventional  BuffaloRochester
4/23/2017  1.55  conventional  BuffaloRochester
4/16/2017  1.54  conventional  BuffaloRochester
4/9/2017  1.56  conventional  BuffaloRochester
4/2/2017  1.54  conventional  BuffaloRochester
3/26/2017  1.53  conventional  BuffaloRochester
3/19/2017  1.54  conventional  BuffaloRochester
3/12/2017  1.48  conventional  BuffaloRochester
3/5/2017  1.68  conventional  BuffaloRochester
2/26/2017  1.69  conventional  BuffaloRochester
2/19/2017  1.68  conventional  BuffaloRochester
2/12/2017  1.56  conventional  BuffaloRochester
2/5/2017  1.4  conventional  BuffaloRochester
1/29/2017  1.37  conventional  BuffaloRochester
1/22/2017  1.34  conventional  BuffaloRochester
1/15/2017  1.29  conventional  BuffaloRochester
1/8/2017  1.37  conventional  BuffaloRochester
1/1/2017  1.43  conventional  BuffaloRochester
12/31/2017  0.93  conventional  California
12/24/2017  1.13  conventional  California
12/17/2017  0.98  conventional  California
12/10/2017  1.06  conventional  California
12/3/2017  1.09  conventional  California
11/26/2017  1.3  conventional  California
11/19/2017  1.26  conventional  California
11/12/2017  1.15  conventional  California
11/5/2017  1.15  conventional  California
10/29/2017  1.2  conventional  California
10/22/2017  1.53  conventional  California
10/15/2017  1.68  conventional  California
10/8/2017  1.74  conventional  California
10/1/2017  1.77  conventional  California
9/24/2017  1.74  conventional  California
9/17/2017  1.72  conventional  California
9/10/2017  1.71  conventional  California
9/3/2017  1.65  conventional  California
8/27/2017  1.78  conventional  California
8/20/2017  1.64  conventional  California
8/13/2017  1.26  conventional  California
8/6/2017  1.36  conventional  California
7/30/2017  1.38  conventional  California
7/23/2017  1.46  conventional  California
7/16/2017  1.49  conventional  California
7/9/2017  1.28  conventional  California
7/2/2017  1.28  conventional  California
6/25/2017  1.15  conventional  California
6/18/2017  1.2  conventional  California
6/11/2017  1.22  conventional  California
6/4/2017  1.2  conventional  California
5/28/2017  1.32  conventional  California
5/21/2017  1.35  conventional  California
5/14/2017  1.17  conventional  California
5/7/2017  1.08  conventional  California
4/30/2017  1.25  conventional  California
4/23/2017  1.26  conventional  California
4/16/2017  1.34  conventional  California
4/9/2017  1.13  conventional  California
4/2/2017  1.22  conventional  California
3/26/2017  1.33  conventional  California
3/19/2017  1.31  conventional  California
3/12/2017  1.31  conventional  California
3/5/2017  1.15  conventional  California
2/26/2017  0.95  conventional  California
2/19/2017  0.95  conventional  California
2/12/2017  0.79  conventional  California
2/5/2017  0.67  conventional  California
1/29/2017  0.76  conventional  California
1/22/2017  0.76  conventional  California
1/15/2017  0.93  conventional  California
1/8/2017  1  conventional  California
1/1/2017  0.89  conventional  California
12/31/2017  0.93  conventional  Charlotte
12/24/2017  1.33  conventional  Charlotte
12/17/2017  1.26  conventional  Charlotte
12/10/2017  1.02  conventional  Charlotte
12/3/2017  1.26  conventional  Charlotte
11/26/2017  1.4  conventional  Charlotte
11/19/2017  1.4  conventional  Charlotte
11/12/2017  1.44  conventional  Charlotte
11/5/2017  1.47  conventional  Charlotte
10/29/2017  1.49  conventional  Charlotte
10/22/2017  1.64  conventional  Charlotte
10/15/2017  1.7  conventional  Charlotte
10/8/2017  1.77  conventional  Charlotte
10/1/2017  1.76  conventional  Charlotte
9/24/2017  1.72  conventional  Charlotte
9/17/2017  1.61  conventional  Charlotte
9/10/2017  1.69  conventional  Charlotte
9/3/2017  1.65  conventional  Charlotte
8/27/2017  1.58  conventional  Charlotte
8/20/2017  1.52  conventional  Charlotte
8/13/2017  1.47  conventional  Charlotte
8/6/2017  1.43  conventional  Charlotte
7/30/2017  1.4  conventional  Charlotte
7/23/2017  1.39  conventional  Charlotte
7/16/2017  1.38  conventional  Charlotte
7/9/2017  1.32  conventional  Charlotte
7/2/2017  1.36  conventional  Charlotte
6/25/2017  1.33  conventional  Charlotte
6/18/2017  1.43  conventional  Charlotte
6/11/2017  1.38  conventional  Charlotte
6/4/2017  1.49  conventional  Charlotte
5/28/2017  1.5  conventional  Charlotte
5/21/2017  1.5  conventional  Charlotte
5/14/2017  1.41  conventional  Charlotte
5/7/2017  1.36  conventional  Charlotte
4/30/2017  1.53  conventional  Charlotte
4/23/2017  1.5  conventional  Charlotte
4/16/2017  1.56  conventional  Charlotte
4/9/2017  1.54  conventional  Charlotte
4/2/2017  1.48  conventional  Charlotte
3/26/2017  1.48  conventional  Charlotte
3/19/2017  1.47  conventional  Charlotte
3/12/2017  1.55  conventional  Charlotte
3/5/2017  1.41  conventional  Charlotte
2/26/2017  1.26  conventional  Charlotte
2/19/2017  1.33  conventional  Charlotte
2/12/2017  1.25  conventional  Charlotte
2/5/2017  0.95  conventional  Charlotte
1/29/2017  1.33  conventional  Charlotte
1/22/2017  1.18  conventional  Charlotte
1/15/2017  1.37  conventional  Charlotte
1/8/2017  1.28  conventional  Charlotte
1/1/2017  1.21  conventional  Charlotte
12/31/2017  0.93  conventional  Chicago
12/24/2017  1.36  conventional  Chicago
12/17/2017  1.49  conventional  Chicago
12/10/2017  1.13  conventional  Chicago
12/3/2017  1.56  conventional  Chicago
11/26/2017  1.7  conventional  Chicago
11/19/2017  1.71  conventional  Chicago
11/12/2017  1.78  conventional  Chicago
11/5/2017  1.77  conventional  Chicago
10/29/2017  1.94  conventional  Chicago
10/22/2017  2.06  conventional  Chicago
10/15/2017  2.11  conventional  Chicago
10/8/2017  2.22  conventional  Chicago
10/1/2017  2.14  conventional  Chicago
9/24/2017  2.07  conventional  Chicago
9/17/2017  2.15  conventional  Chicago
9/10/2017  2.02  conventional  Chicago
9/3/2017  2  conventional  Chicago
8/27/2017  1.93  conventional  Chicago
8/20/2017  1.88  conventional  Chicago
8/13/2017  1.89  conventional  Chicago
8/6/2017  1.72  conventional  Chicago
7/30/2017  1.62  conventional  Chicago
7/23/2017  1.59  conventional  Chicago
7/16/2017  1.54  conventional  Chicago
7/9/2017  1.54  conventional  Chicago
7/2/2017  1.45  conventional  Chicago
6/25/2017  1.44  conventional  Chicago
6/18/2017  1.53  conventional  Chicago
6/11/2017  1.6  conventional  Chicago
6/4/2017  1.64  conventional  Chicago
5/28/2017  1.63  conventional  Chicago
5/21/2017  1.64  conventional  Chicago
5/14/2017  1.6  conventional  Chicago
5/7/2017  1.51  conventional  Chicago
4/30/2017  1.62  conventional  Chicago
4/23/2017  1.63  conventional  Chicago
4/16/2017  1.65  conventional  Chicago
4/9/2017  1.65  conventional  Chicago
4/2/2017  1.65  conventional  Chicago
3/26/2017  1.64  conventional  Chicago
3/19/2017  1.64  conventional  Chicago
3/12/2017  1.66  conventional  Chicago
3/5/2017  1.62  conventional  Chicago
2/26/2017  1.61  conventional  Chicago
2/19/2017  1.27  conventional  Chicago
2/12/2017  1.05  conventional  Chicago
2/5/2017  0.7  conventional  Chicago
1/29/2017  1.1  conventional  Chicago
1/22/2017  1.21  conventional  Chicago
1/15/2017  1.23  conventional  Chicago
1/8/2017  1.16  conventional  Chicago
1/1/2017  1.15  conventional  Chicago
12/31/2017  0.86  conventional  CincinnatiDayton
12/24/2017  1.36  conventional  CincinnatiDayton
12/17/2017  1.3  conventional  CincinnatiDayton
12/10/2017  1.16  conventional  CincinnatiDayton
12/3/2017  1.05  conventional  CincinnatiDayton
11/26/2017  1.23  conventional  CincinnatiDayton
11/19/2017  1.01  conventional  CincinnatiDayton
11/12/2017  0.9  conventional  CincinnatiDayton
11/5/2017  1.01  conventional  CincinnatiDayton
10/29/2017  1.42  conventional  CincinnatiDayton
10/22/2017  1.75  conventional  CincinnatiDayton
10/15/2017  1.81  conventional  CincinnatiDayton
10/8/2017  1.9  conventional  CincinnatiDayton
10/1/2017  1.86  conventional  CincinnatiDayton
9/24/2017  1.79  conventional  CincinnatiDayton
9/17/2017  1.79  conventional  CincinnatiDayton
9/10/2017  1.75  conventional  CincinnatiDayton
9/3/2017  1.72  conventional  CincinnatiDayton
8/27/2017  1.31  conventional  CincinnatiDayton
8/20/2017  1.15  conventional  CincinnatiDayton
8/13/2017  1.34  conventional  CincinnatiDayton
8/6/2017  1.46  conventional  CincinnatiDayton
